DisplayName,UserId,Id,Score,Text
eis,365237,27091086,0,"like I said, it can easily cause other issues in the long run. See my answer about fixing your configuration, which might fix it."
eis,365237,26941224,0,It seems to have the functionality to detect the language used. Can you clarify how will that help?
eis,365237,26865170,0,"@ruakh agreed. The way to implement that properly is that the method should be abstract & protected in the parent class. However, it seems that Thread class was wanted to be usable in itself, which an abstract class (a class containing an abstract method) wouldn't be. Doing these kind of things through interfaces seems to be the alternative then."
eis,365237,26883342,0,"Um. I know you can have a non-abstract protected method. What I said that you cannot have an abstract method without having an abstract class, and that an abstract class wouldn't be useful by itself."
eis,365237,26900975,0,"I've seen with Liferay that when a deployment takes a long time to activate, JBoss is showing a blank page in the meantime. Could that be it?"
eis,365237,26901898,0,can you clarify what does your app actually do? what kind of app it is? does it do any special things on startup? what kind of dependencies does it have (jms queues? datasources?)?
eis,365237,26901928,0,why is this -1 ?
eis,365237,26901973,0,"so you still have the problem? or not? if the problem is resolved, post the solution as answer and mark that as accepted."
Ilmari Karonen,411022,27138378,0,possible duplicate of [Force openssl's RNGs to return a repeatable byte sequence](http://stackoverflow.com/questions/7437177/force-openssls-rngs-to-return-a-repeatable-byte-sequence)
eis,365237,26943895,0,"I didn't vote for off-topic, this question is not off topic. But it is a duplicate of lot of other questions here."
eis,365237,27038285,0,"if that's the way you get it working, fine, but it is very suboptimal and can easily cause issues. you should use full absolute paths, not relying on anything relative."
eis,365237,26945926,0,"Do you have any exceptions happening before that? On previous version of JBoss, there was an [issue of leases leaking](https://issues.jboss.org/browse/JBAS-1599). Does that sound it could be the case for you as well?"
eis,365237,26969353,0,"pull from master repo, push to dev repo. what's the problem?"
eis,365237,26980200,0,"well, using the same SSH keys? do you have some issue doing so?"
eis,365237,27018341,0,"if you've solved it, add it as an answer and mark that one accepted."
eis,365237,27019009,0,"This is not true. You don't *have to* do that, parameters work just fine even if you don't pass them separately, if you take care of escaping."
eis,365237,27022481,0,"@Bohemian it will still not work but due to other reasons (see [my answer](http://stackoverflow.com/a/18396355/365237)). At least in windows you don't have to separate parameters, though separating them is probably good practice anyway."
eis,365237,27027859,0,... what? **no**. you're not supposed to put your source files under tomcat or create a folder for them.
Ilmari Karonen,411022,27099730,0,possible duplicate of [How can I select all the empty tag using jQuery.?](http://stackoverflow.com/questions/18436985/how-can-i-select-all-the-empty-tag-using-jquery)
Kayaman,2541560,26806969,0,"Well what do you mean that ""it didn't response anything"". You're not printing the strinbuilder anywhere, what's the exact code you're using? Copy and paste it, so you don't get syntactical errors."
Mridang Agarwalla,304151,26757933,0,"@RomanNurik, Shouldn't the extension always be registered? Whys does Dashclock call the `onDestroy` method and not re-initialize it even though the extension is added into Dashclock? This seems to have got me stuck into some kind of a catch 22 situation. I'm guessing I've missed a very important part. Thanks for your help Roman. I appreciate it."
Hieu Nguyen,2527433,26612807,0,I assume that you are still testing in your localhost? you should be able to see something in the terminal (result of `print row`).
Hieu Nguyen,2527433,26581791,0,"That command is supposed to be typed in the terminal. And by the look of it, you are in Python shell or Django shell.
So type `quit()` to quit the shell and try that command again."
Jukka Puranen,167749,27002713,0,"Well yes I am and you're right the starting url is wrong. :-o Oh brother, don't I feel stupid now. :-D"
D_K,158328,27203935,0,cache stats show on the solr admin page. detailedDump would show in the logs
Hieu Nguyen,2527433,26606879,0,Could you set `socket = /var/run/mysqld/mysqld.sock` directly? That way you don't have to link `/tmp/mysql.sock` to that path manually.
Hieu Nguyen,2527433,26607846,0,You're welcome. I've updated the answer a bit to give more insight.
Hieu Nguyen,2527433,26607968,0,Ah right only on PostgreSQL you can specify the distinct field (I'm using mostly Postgres). And in that case you have to use `order_by()` with `distinct()`. Make sure to read the note: https://docs.djangoproject.com/en/dev/ref/models/querysets/#distinct
Hieu Nguyen,2527433,26608165,0,"What do you mean by ""sort the results""? Sort alphabetically? Or by what specs?"
Hieu Nguyen,2527433,26608257,0,Could you post your main `urls.py`? Have you tried restarting the server after changing the code?
Hieu Nguyen,2527433,26612833,0,"You should read more about the `request` object here: https://docs.djangoproject.com/en/dev/ref/request-response/#httprequest-objects, that GET and POST you see are attributes of this object. Feel free to accept my answer if it helps"
Hieu Nguyen,2527433,26411532,0,do you see any error when seeing above view from brower? what response did you get?
Hieu Nguyen,2527433,26614072,0,"I see, yes you can. I've updated my answer."
Hieu Nguyen,2527433,26615195,0,Hmm I take it as you can't see the terminal output then. What do you want to do with the output of the csv?
D_K,158328,27126123,0,"how big is the index? You could check the solr cache values as well: sizes, evictions and hitRatios."
Hieu Nguyen,2527433,26639046,0,Sorry I can't help further if you are not taking my advice and still trying to use one view for everything. It's very messy and hard to debug with your current code.
Hieu Nguyen,2527433,26653851,0,You have to switch it back to `function (data) { $('#authorisedreporter').html(data); .... }`. Use `load()` is wrong.
Hieu Nguyen,2527433,26682679,0,why don't you split your view into 2 functions like my guide? it's way easier to debug that way.
Hieu Nguyen,2527433,26686361,0,"You can use the field for saving to update the data, don't merge them into one view so you can't debug where is the error"
Hieu Nguyen,2527433,26689588,0,What's the problem actually? It redirects on form submission? Could you show your template code?
Hieu Nguyen,2527433,26577066,0,Yeah that's why I recommend him to drop this idea.
Jukka Puranen,167749,27019950,0,"Yes, the actual start url  is http://golfpiste.com/kentat/?p=seuralista which I actually was using already. Wrote it wrong here for some reason. In any case the actual problem was that the rule was incorrect. The query params were mixed up."
Hieu Nguyen,2527433,26534841,0,Then I'm sure that your issue is something else. Check my fiddle here with nearly identical data: http://jsfiddle.net/hieuh25/AT3SF/1/
Hieu Nguyen,2527433,26532354,0,What for then? When you are using Firebug or Chrome dev tools. The HTML is ***always** indented.
Hieu Nguyen,2527433,26429984,0,Hmm is that old version of PIL? You can try fromstring() instead of frombytes()
Hieu Nguyen,2527433,26426684,0,I can't reproduce this. Could you post your HTML and where you initialize typeahead? My fiddle: http://jsfiddle.net/md6bx/
Hieu Nguyen,2527433,26430026,0,I don't think I can help without seeing any code.
Hieu Nguyen,2527433,26436560,0,"no you don't do anything wrong, check my edited answer for more details"
Hieu Nguyen,2527433,26441809,0,"Yes that's true, could you test this 2 lines alone: `resp = twilio.twiml.Reponse()` and `resp.sms('some message')` ? I don't read the docs but what do they do?"
Hieu Nguyen,2527433,26457738,0,"Check my edited answer then, you need to use `exclude()` instead of `filter()` since you want to get the list of mismatch only"
zvona,212878,26866667,0,Do you have an URL for the site where it could be tested? It's hard to make guesses.
Hieu Nguyen,2527433,26459277,0,"Ah your question wasn't clear, I thought you had to get the report with mismatched report type. Answer updated."
Hieu Nguyen,2527433,26462430,0,"So if you add more quotes to the `test_list` like in my work around above, does it work? I still think this issue is something else."
zvona,212878,26656607,0,"initKeyEvent is, I think, Firefox only. Check this then: http://stackoverflow.com/questions/1897333/firing-a-keyboard-event-on-chrome"
zvona,212878,26656559,0,"You're dispatching ""keypress"" event while you're listening to ""keydown"". Could this be the issue?"
Hieu Nguyen,2527433,26506122,0,It means that there isn't `id` in POST request. Hmm you can change the message to Error1 and Error2 and debug from there.
Hieu Nguyen,2527433,26504721,0,"Hmm `console.log(data)` in the ajax success, I think the view should be correct but you can do `print registerform` right after `registerform = UserRegisterForm(request.POST, instance=user)` in `fetch_reporter_form` view to debug."
Hieu Nguyen,2527433,26522406,0,"Yeah it's working with shell doesn't mean it can work well with ajax, any line on the view can make the AJAX error. Typically it could be view throwing exception or doesn't render correctly."
Hieu Nguyen,2527433,26522713,0,let us [continue this discussion in chat](http://chat.stackoverflow.com/rooms/35038/discussion-between-hieu-nguyen-and-mhsmith21)
Jukka Puranen,167749,27020178,0,"Thanks for your help, much appreciated."
Hieu Nguyen,2527433,26521950,0,Could you post your full view code then?
Hieu Nguyen,2527433,26693051,0,Could you post the `render_block_to_string()` code? It's not native Django shortcut
Hieu Nguyen,2527433,26702437,0,http://chat.stackoverflow.com/rooms/35350/discussion-between-user2086641-and-hieu-nguyen
D_K,158328,27110951,0,"can you share some info, like what's the RAM settings, RAM usage before the crash, cache situation? Good idea in such cases is to set detailedDump=true"
ttiurani,2659424,26501720,0,"Thank you! This was it, so simple."
ttiurani,2659424,26492071,0,"I have this logging:

https://gist.github.com/ttiurani/6172154

with this:

https://gist.github.com/ttiurani/6172164

test. I only get one ""UUIDTransactionEventHandler.UUIDTransactionEventHandler"" but no other. (I hope it's not that System.out.println somehow doesn't work when Neo4j calls it..)"
ttiurani,2659424,26492593,0,Might the problem have something to do with the <T> parameter set as <String>? Should it be something different?
ttiurani,2659424,26492991,0,"UPDATE: Now it seems that the methods in UUIDTransactionEventHandler.java do get called but only when I don't have a pre-existing database. Still the ""uuid"" property is not found."
ttiurani,2659424,26493301,0,..and that seems to be because data.createdNodes() returns an empty iterator in the beforeCommit() method. Which seems odd.
ttiurani,2659424,26493922,0,"..and that is the case only for 2.0.0-M03, 1.9.2 never calls the beforeCommit method even for a empty database."
ttiurani,2659424,26495418,0,"Thanks for your suggestion! I created a KernelExtension as well, but it has the same problem as the PluginLifecycle implementation: beforeCommit is called only for an empty database in 2.0.0-M03, and there createdNodes is empty."
pyryjook,2673890,26920904,0,Well I think this has something to do with mousewheel-events or css-transform easing because iScroll is fully based on those. Native scroll works as espected
pyryjook,2673890,26922281,0,"Yeah, you're right. I'm gonna edit my poorly placed question. I blindly tought that it's self-explanatory that, if I place question to stackoverflow, there is some coding involved. My bad.."
pyryjook,2673890,26922984,0,"Thank you for your fast answer and good contribution! Let's hope they get to it soon at Mozilla. But yeah, I could use a workaround also!"
Davis Sorenson,1695041,26609168,0,"Thanks! This is also a good solution, but git-mergemate does exactly what I had in mind by default. git-imerge is also good, but a little bit overkill for my needs."
jku,2241569,26421906,0,"Sure, using threads for other things may be needed: I was just saying that calling gtk functions from several threads is typically a very bad idea. Also, g_idle_add() is a widely used function: it's unlikely that it would be somehow broken."
jku,2241569,26422127,0,"With regards to removing and re-adding widgets: are you aware that Container will steal the reference when you do _add() and then _remove()? In other words when you remove a widget, it automatically gets destroyed unless you have taken another reference (this also means your custom destroy function probably shouldn't call destroy on the labels)"
jku,2241569,26665540,0,"""result is not satisfying"" is not a good enough problem description, especially not if you don't share a compilable source file. That said,  looking at the source, using GtkLayout seems a bit odd: are you sure you need it? The most typical solution is a ScrolledWindow + Viewport."
jku,2241569,27036466,0,One comment to this (correct) answer: `GtkIconSet` will be deprecated in 3.10. I believe the future-proof way to do the same is by using  `gtk_icon_theme_load_icon()/gtk_icon_theme_load_icon_for_scale()` but I have never actually used them myself.
D_K,158328,26403424,0,"to rule out syntax issues, would standard if / else behaviour be same?"
jku,2241569,27073011,0,"Hmm, actually now I remember Some OSes (Ubuntu?) have added this executable limitation for files outside the standard XDG desktop file locations... If they've extended that policy, then I guess you may be right after all. It's still not a universal solution, but I'll remove my down-vote in any case."
jku,2241569,27092609,0,"For the separate window workaround: you need to either use `gtk_widget_reparent()` or manually a) take a reference to the child, b) remove it from temporary container, c) add it to intended container, d) unreference."
ttiurani,2659424,26491587,0,"Thank you! This does solve start() not being called (because it is called explicitly). But I don't get any calls to:

https://github.com/ttiurani/neo4j-uuid/blob/master/src/main/java/org/neo4j/extension/uuid/UUIDTransactionEventHandler.java

Do you have any ideas why that is? I'll update the original question with a better test to show this."
Hieu Nguyen,2527433,27132613,0,could you post your models code?
Hieu Nguyen,2527433,26747590,0,"Does `{{ item.Time|time:""H:i"" }}` work?"
Hieu Nguyen,2527433,27056813,0,possible duplicate of [Django Ajax-Jquery does not fetch the data](http://stackoverflow.com/questions/18397100/django-ajax-jquery-does-not-fetch-the-data)
Hieu Nguyen,2527433,26758147,0,"If you change `UserProfile.objects.create(user=instance)` to `UserProfile.objects.create(user=instance, gender='M')`, what's the effect? I can see that `gender` is not optional in your `UserProfile` model."
Hieu Nguyen,2527433,26759599,0,Answer updated.
Hieu Nguyen,2527433,26760442,0,Can we see your model code? Have you tried the above query? It looks like it should work.
Hieu Nguyen,2527433,26834908,0,"Well this is just a basic example, if you can't construct the SQL in your head then you can't make the queryset correctly ;)"
Hieu Nguyen,2527433,26834944,0,"Hmm hard to say, do get really get an array as result of the search, what's the result of `console.log(parsedResponse)`?"
Hieu Nguyen,2527433,26889537,0,"It had some problems before but is supported now, check https://github.com/kennethreitz/requests/issues/498"
D_K,158328,27080312,0,"add debugQuery=true to your query parameters and see extended info. BTW, space before &defType looks suspicious."
Hieu Nguyen,2527433,26902471,0,Easiest way could be using http://www.hurl.it/
Hieu Nguyen,2527433,26902925,0,And btw could you post the previous step when you get the authorization code also? Perhaps you got the wrong code?
Hieu Nguyen,2527433,26968088,0,I don't know about nodejs part but I would recommend you include the reference as normal.
Hieu Nguyen,2527433,26968712,0,"Hmm you got the correct authorization code from LinkedIn and the above code should work flawlessly, I can't see any problem here. Probably this is LinkedIn's issue. Can you do `print postdata` above to debug and also post the full traceback if there is an error?"
Hieu Nguyen,2527433,27020627,0,"I think your `page` arg is the same as `id` in my example, so you can use `page` only. You don't use `type` in your route, right? That's why you need to reduce it into 1."
Hieu Nguyen,2527433,27020903,0,"Django doesn't care about your HTML, it cares about the URL you request. In this case you are requesting `/gul/1` and `/gul/` is static, so there is only 1 argument that has the value `1`. That value will be sent to the view, that's why you can't have 2 arguments `type` and `page`, it can be `page` only."
Hieu Nguyen,2527433,27020941,0,Can you show us an example of how do you want to populate it? Or do you mean using AJAX with typeahead.js?
Hieu Nguyen,2527433,27021061,0,answer updated then.
D_K,158328,26726421,0,"can you share some figures, what worked faster what didn't?"
Hieu Nguyen,2527433,27022137,0,"I guess you should read more about it here https://docs.djangoproject.com/en/dev/topics/http/urls/#how-django-processes-a-request. Django uses regex to match a url pattern, so any text like `gul` will be considered as static text."
Hieu Nguyen,2527433,26411560,0,what exactly do you want to update?
Hieu Nguyen,2527433,26411387,0,"If so, why don't you use `{% static 'path/to/file' %}` template tag? it will pickup the `STATIC_URL` in `settings.py` for URL"
Mridang Agarwalla,304151,26757915,0,"@RomanNurik, Of course, I could publish a Broadcast from my GCM receiver and handle the Broadcast in my Dashclock extension but it seems this requires the extension to be initialized e.g. this code snippet https://code.google.com/p/dashclock/issues/attachmentText?id=292&aid=2920012000&name=ARSDashClockExtension.java but it seems that after a period of time, Dashclock calls the `onDestroy` method of my extension, which unregisters the `BroadcastReceiver` and therefore I can never be sure that my embedded `BroadcastReceiver` in the `DashclockExtension` will be registered."
Kayaman,2541560,27180384,0,"@dasblinkenlight If it's a brainteaser, why is he asking it here. We don't need to get our brains teased. It could also be an interview question, another thing we don't need to answer."
Kayaman,2541560,27166950,0,Usually it would be the Controller which handles network operations and uses the Model to store/retrieve data.
Kayaman,2541560,27166990,0,"I would assume that he is not implementing a web application, since he talks about his own protocols."
char m,218640,26998285,0,thanks. i was designing to use optional until i understood the problem. i'll use overloading.
Kayaman,2541560,27168398,0,"@PeterJaloveczki They refer to every constants, mathematical constants are only a special case. But what do you mean ""single integer 50 times""?"
Kayaman,2541560,27168466,0,"@herman Yes, one could argue that it is. Let's edit the post a little bit..."
Kayaman,2541560,27168507,0,"@PeterJaloveczki Of course, if it's a constant it should be defined as a constant. Especially if you use it in several places and it might change in the future."
Kayaman,2541560,27168833,0,"@BugalugsNash It means that it's okay to write code such as ""for(int i = 0;i < size; i++)"". You'll learn to recognize where it's okay to use literal constants and where not to."
char m,218640,26998064,0,ok. thanks. didn't know that.
Kayaman,2541560,27210423,0,Are you saying you can't change 'a' in the constructor? Because that should be allowed.
Hieu Nguyen,2527433,26409600,0,what was the problem exactly? Since your final code doesn't look so different to the first one
char m,218640,26998008,0,i can't at the moment without installing stuff at home. sorry about being lazy.
Kayaman,2541560,27213418,0,You don't need to setVisible(true) every single component inside the frame. Just the JFrame itself.
Kayaman,2541560,27213780,0,Did you try just flipping the buffer again?
Kayaman,2541560,27213804,0,Can you order the results by anything unique? Do that and it'll work just fine.
Kayaman,2541560,27214036,0,"It won't matter to the JPA pagination mechanism. It doesn't paginate according to the ids, but row numbers."
Henri Hietala,2541668,26939063,0,http://jsfiddle.net/CPqPT/
stonerichnau,2689550,26807137,0,"Yes, I added another controller to the post. I thought it could have something to do with the timings. Unfortunately I'm such a noobie that I don't understand how I would do `The $save() method takes a callback function which you can use to`. So if you could elaborate how I would do that?"
stonerichnau,2689550,26808407,0,"Ok, seems to work! Thank You. One more minor question though: why does  `$scope.updateScenes` work but not `$scope.updateScenes()`?"
char m,218640,26998416,0,"sure, but it's bad design as u said. forcing to use parameter name in call just to avoid writing an overloaded method is stupid."
Kayaman,2541560,27152233,0,@connergdavis Post some of your actual code to see what's happening. Are you using blocking or non-blocking mode?
Kayaman,2541560,27134815,0,@EJP indeed I was thinking about InputStreams. He was getting an InvalidMarkException because he hadn't set the mark.
Kayaman,2541560,27129701,0,How much memory are you giving your Java program?
Kayaman,2541560,26806070,0,"Are you sure that's a good idea? If you need to analyze the logs by class, you can easily split it up. If you have a decent amount of classes that do logging, it'll make it nigh impossible to detect errors."
Kayaman,2541560,26806483,0,Reflection can't add fields. You need bytecode manipulation for that.
Mridang Agarwalla,304151,26757821,0,"@RomanNurik, I think both you an CommonsWare mean the same thing i.e. that I could create a separate GCM receiver and register the intent handlers using the manifest file. This would definitely work but I don't know how I can publish an update using `publishUpdate` from an external `BroadcastReceiver` since it doesn't extend the `DashclockExtension` class."
James Elderfield,1488801,27031228,0,"I'm not entirely sure what you want but to run multiple commands on the the cmd line from R you could: write a .bat file and tell that to run from within R, make multiple system() calls or use the syntax from here http://stackoverflow.com/questions/8055371/how-to-run-two-commands-in-one-line-in-windows-cmd in one call to system()"
Kayaman,2541560,26807165,0,"@samuelgrigolato I never give the benefit of the doubt here. People make typos and stupid mistakes all the time, and post them here way too eagerly."
Kayaman,2541560,26814392,0,I'd recommend the jboss forums for this.
Kayaman,2541560,26814751,0,"Well, either break down your program into small chunks that you can test separately or use a debugger to see what's going on."
Mridang Agarwalla,304151,26727641,0,"@RomanNurik, I hope you can shed some light on this."
Mridang Agarwalla,304151,26651522,0,The issue is that I haven't found all these issues documented anywhere. Most of the GCm documents speak on a very macro level and I've gotten confused. Thanks Eran.
Mridang Agarwalla,304151,26651482,0,"Working with the registration id is more than good enough for me. The first time, the user installs the application. He can email the registration key to himself and use that in his computer. I just toyed around with my application a bit and it seems that calling `register` always returns a different key while the documents say otherwise. It also seems that when sending a GCM message to the server, the GCM server responds with the new registration key of the device, just one which you have to save. If you don't save it and use that in future requests, the GCM messages won't go through."
char m,218640,26999232,0,"thanks a lot. i do not have environment at home and was too lazy to download one (and yes, read the comment about online environment),"
char m,218640,26998971,0,ok. thanks. i thought i always have to specify at least one value to params. my bad.
Kayaman,2541560,26827091,0,@MiserableVariable But ConcurrentModificationException has nothing to do with multi-threading.
char m,218640,26998881,0,"ok. what would happen when calling like this: ShowMessage(""1"", ""2);"
char m,218640,26998599,0,i tried it but it said 3 minutes. But then I understood that does it really solve it. See my edit in question.
Kayaman,2541560,26831765,0,"You make a lot of assumptions about what he's going to do with the objects inside the list. I have 15 years of Java under my belt, but I'm still not a clairvoyant."
Kayaman,2541560,26831885,0,"@JasonC No, but my ""depending on what you do with it"" disclaimer was meant to address that. If you're merely iterating the prices then you're golden, but it seems that he'll be doing other things with the classes as well (since they have their own additional properties)."
stonerichnau,2689550,26937918,0,"Ok, thanks. Span didn't work, but the <style> did! :)"
stonerichnau,2689550,26938138,0,"Ok, you're right. Now it works here too! Using Firefox, it seems to be a bit slow in refreshing its cache or something. Very much thanks! :)"
Lauri Laanti,2455269,26523808,0,"Very interesting! Unfortunately the rcplauncher.properties file appears to be client-side only. Sysenv values would be server-side, but not NSF-specific. Clearly some research is needed."
Hieu Nguyen,2527433,26331466,0,"Looks kinda impossible without a DB, you can't really check if the user solved which quiz already. Though you can create a list of callers and use a text file to store it, it seems to be a work around to me."
Hieu Nguyen,2527433,26352667,0,what's the result of `which pip` and `which python`?
Hieu Nguyen,2527433,26355634,0,I don't see anything wrong with the code. Could you debug with `curl`? Otherwise 404 means the URL is wrong.
Hieu Nguyen,2527433,26367964,0,"Somehow I don't think you can benefit anything from using User model (or anything related), you don't need username password, authentication or that stuff so I guess creating your own model is the best choice."
Hieu Nguyen,2527433,26368715,0,"Ah yeah I didn't notice the model is `Callers`. Normally I would name the model singular with capital case, like `Caller`, and the app name plural and all lower cases, such as `callers`."
Hieu Nguyen,2527433,26386954,0,Please check my edited answer then.
Hieu Nguyen,2527433,26387014,0,Good that you got it solved ;)
Hieu Nguyen,2527433,26379350,0,"Like I said, you have to eliminate one of them and migrate the code to that one syntax to make it work."
Hieu Nguyen,2527433,26379766,0,Could you check the error in console first? You still have code for bootstrap-typeahead so i guess it would generate some errors.
Hieu Nguyen,2527433,26388518,0,"Yeah right, I guess I'm too sleepy to make an answer now. Thanks"
Hieu Nguyen,2527433,26393310,0,"No I haven't. The fastest way to do is to flush the DB and run syncdb again. Remember that syncdb is not used for changing data of an existing table. If you have other problem, please post another question"
Hieu Nguyen,2527433,26401229,0,"Ajax success is getting called is a good sign, right? what's the problem?"
Hieu Nguyen,2527433,26401905,0,Please check my edited answer. Try again and check console for debug message / error. Console is your friend. I'm sure you can debug yourself then
Hieu Nguyen,2527433,26401938,0,What's your `STATIC_URL`?
Hieu Nguyen,2527433,26402175,0,check my edited answer then ;)
Hieu Nguyen,2527433,26402518,0,"although I've never used above method to serve static (I've been using `urlpatterns += staticfiles_urlpatterns()`), that problem is weird"
Hieu Nguyen,2527433,26402779,0,could you at least post the view code?
Hieu Nguyen,2527433,26424358,0,Do you have any CSS for the input other than Bootstrap one? Could you try to create a jsfiddle?
Hieu Nguyen,2527433,26349136,0,Thanks! It will be useful for me later on.
Hieu Nguyen,2527433,26339559,0,I was about to comment but it ended up as an answer
Lauri Laanti,2455269,26542918,0,"I found only rcpinstall.properties there. (R8.5 and R9 standard install, no DOTS). Even then, it would be server-wide, so no help in this case."
Hieu Nguyen,2527433,26347579,0,"""Doesn't work"" is not really detailed. Could you describe your problem? Error?"
Lauri Laanti,2455269,26577239,0,I ended up subclassing the JdbcConnectionManager component.
Lauri Laanti,2455269,26592731,0,"It's a financial application, so strict rules apply. Each customer (and their customers, it's  a two-tiered design) has their own MySQL database. Using same credentials (and storing them in a shared NTF) would perhaps constitute a security risk. So, current approach is storing the MySQL credentials in a NotesDocument protected be ACL and/or a reader field. - btw, really appreciate your insightful comments."
ghoulfolk,2515353,26905003,0,"I take it you are creating the jTable1 within a method? Could it be possible for you to first make the jTable into a variable, which you would then call within the refTable method? this way, you could reference the jTable variable and make changes to it on the fly. I am meaning to create for eg. a  `private jTable table = new jTable();` then use the  `table` variable within the method  `refTable` as well as any other methods you need to call the  `table` in."
ghoulfolk,2515353,26907363,0,didn't know that.. guess I've been setting it to 0 out of bad habit
ghoulfolk,2515353,26984966,0,"Do you mean you have made it into an .exe? or a .jar? you need to let us know more about your application: does it access any databases? if so, have you included all required jars and libraries into the .exe (when you created the .exe from the jar) or the folder which houses the jar?"
Hieu Nguyen,2527433,26310809,0,could you show your models code?
Hieu Nguyen,2527433,26304219,0,"You're welcome. Please accept my answer if it helps ;). And remember to read PEP8, the name convention in your code is quite bad to be honest."
Hieu Nguyen,2527433,26299239,0,Ah ok good that you solved your problem.
Hieu Nguyen,2527433,26308257,0,I will edit my answer tonight regards your inputs.
Hieu Nguyen,2527433,26344428,0,Hmm I thought `RelatedField` and `SlugRelatedField` only work with `ModelSerializer`?
Hieu Nguyen,2527433,26345986,0,Could you try my edited answer?
Hieu Nguyen,2527433,26329416,0,Also is `i.time` a datetime object?
Hieu Nguyen,2527433,26330142,0,Answer updated! Please read each section carefully and you can get the main idea. I can't do your job instead of you so please try your best following my guide.
Hieu Nguyen,2527433,26330243,0,You're welcome. Basically `request.REQUEST` is a dict so you can use `get()` http://docs.python.org/2/library/stdtypes.html#dict.get normally. Just ping me if you have any other question ;)
Hieu Nguyen,2527433,26331241,0,It depends on Twilio backend and since in the example the view should receive both GET and POST so I wouldn't bet on that. Using REQUEST is the safe choice for you.
Hieu Nguyen,2527433,26331398,0,"Okay, please check my edited answer for more clue then."
Hieu Nguyen,2527433,26347495,0,why does `DetailView` have anything to do with pagingation? You have only 1 object and that's it
eis,365237,26396190,0,"@user2642814 those examples deal with server side include files, which isn't the same thing as checking for frames in top != self snippet. Is that what you want? Please rewrite the question so it would be more clear what you really want."
Esko,44523,26589382,0,Java actually nowadays has a native compiler API that can be called during runtime at will. Language being static has pretty much nothing to do with its construct loading capabilities.
eis,365237,26359169,0,"@mark those are Jetty-specific classes, you won't find them in any API. You have to include Jetty libraries in class path to get those. That is why the instructions on the page tell to add that maven dependency. You can do that, or if you still go without maven,copy the jar directly from [here](http://search.maven.org/#artifactdetails%7Corg.eclipse.jetty.websocket%7Cwebsocket-client%7C9.0.4.v20130625%7Cjar)"
Esailija,995876,26653175,0,"@JonathanLonowski You can get even closer to [access modifiers](http://martinfowler.com/bliki/AccessModifier.html#AccessControlDoesNotControlAccess) with conventions like underscore prefixing. Closures unconditionally prevent access, which is not what access modifiers do."
Esailija,995876,26409819,0,You use a setter like `obj.set_Extensions = value`. You are obviously calling it like a method `obj.set_Extensions()` though
Esailija,995876,26632647,0,"That is actually not JSON, let alone a JSON schema, it's just Javascript code. Therefore for example the quotes are not necessary. And your code runs as is if you change `.add` to `.push`"
Esailija,995876,26409455,0,"@MuhammadUmer you should have said in your question what you wanted to do (monkey patch onreadystatechange setter), would have saved you a lot of time I think :P [Classic XY problem](http://mywiki.wooledge.org/XyProblem)"
Esailija,995876,26632749,0,Why cannot you just use the parsed JSON directly? There is no need to have classes behind objects that just have data or are lists.
Esailija,995876,26406498,0,"Well it's an opionion then, I know Javascript and consider this unreadable but many other good Javascript programmers consider it very readable, for instance the authors of bootstrap [famously](https://github.com/twbs/bootstrap/issues/3057) :P"
Esailija,995876,26633113,0,@FelixKling was there a problem with the debounce implementation when it used Date.now ?
Esailija,995876,26633223,0,@FelixKling yes setTimeout is unfortunately unavoidable for debounce I just realized. There is no other mechanism to call it later when things settle down because that by definition means the function is not called.
Esailija,995876,26633303,0,lol it is absolutely hilarious you can do something like this with css
Esailija,995876,26633463,0,"Using custom tags in AngularJS is not any different, if in future new semantics are attached to currently meaningless custom element, it can have unknown side-effects regardless of AngularJS."
Esailija,995876,26633483,0,@bobbybee the usefulness of custom tag is very limited... so yeah don't. Just use `data-` attributes like `<div data-arial` for example is approved and working way.
Esailija,995876,26406239,0,@MuhammadUmer yes that doesn't work because the methods only work on XHR objects like I said so the only thing that will work is a wrapper like I suggested... trust me
Esailija,995876,26633536,0,@bobbybee custom attribute has same problems as custom tag names. Html5 introduced many custom attributes that have special meaning... like `required` or `autofocus` .
Esailija,995876,26642192,0,Yes server side template processing avoids any problem with custom elements (if they are not in the output) but I don't think that is what OP meant. :p
Esailija,995876,26652138,0,"@AwakeZoldiek when you use `new`, constructor funtions and prototypes naturally, the engines optimize that behind the scenes much like as if they were Java classes. When you clown around with dynamic closures, you make many optimizations impossible. How is that for native?"
Esailija,995876,26404294,0,"`NaN` is of a numeric type in *every* language. Why is it ""so weird"" in Javascript?"
Esailija,995876,26652535,0,"@JonathanLonowski ? No they are not, they are implemented as I have shown in my answer, through natural object model of javascript. See https://github.com/joyent/node/tree/master/lib. Closures don't have private *members*, they are variables that cannot support any language level features that object properties support. Further, they enforce privacy which is not done in any other language so you have tremendous inflexibility."
Esailija,995876,26652935,0,"@fusio Object.create doesn't invoke the constructor... if the constructor has side effects or such (it can do anything a normal function can, unlike in Java), then invoking it is undesirable when setting up inheritance chain."
Esailija,995876,26630712,0,"@Paul yeah obviously this is some WTFey code that should not see light in production, but the original problem was an interesting trivia"
Esailija,995876,26630662,0,"@GeorgeReith yes that's a common mistake... `== false` is not the same as  direct `if( .. )`. `==` does type coercion, `if( .. )` does `ToBoolean(..)` right away without coercion."
